c,#,Game,Release date,Price,Score rank(Userscore / Metascore),Price X Owners,Owners,plus minus,Players,plus minus,Avg Playtime,Median Playtime
1,690,Mad Games Tycoon,9/13/2016,$14.99,80% (91%),"$1,405,462.40","93,760","±8,749","90,129","±8,578",19:00:00,9:33:00
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
1,269,What's under your blanket !?,1/5/2016,$0.99,61% (85%),"$89,861.31","90,769","±8,608","71,334","±7,631",1:14:00,0:24:00
,,,,,,,,,,,,
1,750,Naval Action,1/21/2016,$39.99,37% (74%),"$3,570,067.26","89,274","±8,537","88,847","±8,516",104:58:00,18:12:00
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
1,1203,Ultimate Arena,8/22/2016,$2.99,59% (84%),"$227,338.67","76,033","±7,878","61,723","±7,099",3:15:00,3:11:00
,,,,,,,,,,,,
1,809,Mr.President!,10/10/2016,$1.99,34% (72%),"$150,030.08","75,392","±7,845","63,859","±7,220",2:21:00,1:16:00
,,,,,,,,,,,,
,,,,,,,,,,,,
1,1057,Shake Your Money Simulator 2016,3/28/2016,$0.99,22% (64%),"$74,215.35","74,965","±7,823","46,346","±6,151",2:27:00,3:03:00
1,1068,8-Bit Armies,4/22/2016,$14.99,61% (85%),"$1,062,895.93","70,907","±7,608","62,150","±7,123",7:33:00,3:39:00
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
1,79,Halcyon 6: Starbase Commander,9/8/2016,$19.99,47% (79%/72%),"$1,361,938.69","68,131","±7,458","61,083","±7,062",10:35:00,6:05:00
1,71,Project Highrise,9/8/2016,$19.99,54% (82%/73%),"$1,349,125.10","67,490","±7,423","63,432","±7,196",10:24:00,6:17:00
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
1,1291,Tower Unite,4/8/2016,$14.99,59% (84%),"$986,057.19","65,781","±7,328","61,723","±7,099",21:54:00,6:48:00
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
1,1258,theBlu,4/5/2016,$9.99,70% (88%),"$640,089.27","64,073","±7,232","61,296","±7,074",2:23:00,1:06:00
,,,,,,,,,,,,
1,444,Kingdom Wars 2: Battles,3/4/2016,$18.99,30% (70%),"$1,204,573.68","63,432","±7,196","51,472","±6,482",5:49:00,2:24:00
,,,,,,,,,,,,
,,,,,,,,,,,,
1,760,Life is Feudal: Forest Village,8/26/2016,$24.99,32% (71%),"$1,569,147.09","62,791","±7,160","59,587","±6,975",15:49:00,7:31:00
,,,,,,,,,,,,
,,,,,,,,,,,,
1,1043,35MM,5/27/2016,$8.99,34% (72%),"$562,576.22","62,578","±7,148","39,298","±5,664",2:52:00,1:55:00
,,,,,,,,,,,,
,,,,,,,,,,,,
1,1116,Cyborg Detonator,4/22/2016,$3.99,12% (53%),"$240,309.72","60,228","±7,012","48,054","±6,263",5:04:00,4:31:00
1,686,Toy Soldiers: Complete,2/17/2016,$14.99,41% (76%),"$886,808.40","59,160","±6,950","49,763","±6,374",7:22:00,4:51:00
1,1277,Parkitect,5/5/2016,$17.99,73% (89%),"$1,056,606.67","58,733","±6,925","54,675","±6,681",10:10:00,3:45:00
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
1,1066,The Deed: Dynasty,5/10/2016,$2.99,64% (86%),"$171,781.48","57,452","±6,849","37,589","±5,540",4:25:00,3:04:00
1,1088,Jalopy,4/22/2016,$12.99,56% (83%),"$743,521.62","57,238","±6,836","53,821","±6,629",6:14:00,3:06:00
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
1,56,Orwell,10/27/2016,$9.99,87% (93%/76%),"$537,671.79","53,821","±6,629","44,424","±6,022",4:09:00,3:43:00
,,,,,,,,,,,,
